Site,Longitude,Latitude,Var1
IsleOfMay,-1.595531844,55.54568772,-82.361753
IsleOfMay,-1.587195732,55.54568772,-93.21015875
IsleOfMay,-1.57885962,55.54568772,-104.9781823
IsleOfMay,-1.570523508,55.54568772,-117.6929307
IsleOfMay,-1.562187396,55.54568772,-131.3795915
IsleOfMay,-1.553851284,55.54568772,-146.0595584
IsleOfMay,-1.545515172,55.54568772,-161.7485987
IsleOfMay,-1.53717906,55.54568772,-178.456598
IsleOfMay,-1.528842948,55.54568772,-196.1885417
IsleOfMay,-1.520506836,55.54568772,-214.9460701
IsleOfMay,-1.512170724,55.54568772,-234.7294697
IsleOfMay,-1.503834612,55.54568772,-255.5401563
IsleOfMay,-1.495498499,55.54568772,-277.3854113
IsleOfMay,-1.487162387,55.54568772,-300.2763122
IsleOfMay,-1.478826275,55.54568772,-324.1793075
IsleOfMay,-1.470490163,55.54568772,-349.0647711
IsleOfMay,-1.462154051,55.54568772,-374.9088049
IsleOfMay,-1.453817939,55.54568772,-401.6854826
IsleOfMay,-1.445481827,55.54568772,-429.3612251
IsleOfMay,-1.437145715,55.54568772,-457.8969511
IsleOfMay,-1.428809603,55.54568772,-487.252553
IsleOfMay,-1.420473491,55.54568772,-517.3890883
IsleOfMay,-1.412137379,55.54568772,-548.2695365
IsleOfMay,-1.403801267,55.54568772,-579.8592291
IsleOfMay,-1.395465155,55.54568772,-612.1257754
IsleOfMay,-1.387129043,55.54568772,-645.0360417
IsleOfMay,-1.378792931,55.54568772,-678.5502557
IsleOfMay,-1.370456819,55.54568772,-712.6191547
IsleOfMay,-1.362120707,55.54568772,-747.1861859
IsleOfMay,-1.353784595,55.54568772,-782.1923164
IsleOfMay,-1.345448483,55.54568772,-817.57856
IsleOfMay,-1.337112371,55.54568772,-853.2863461
IsleOfMay,-1.328776259,55.54568772,-889.2577489
IsleOfMay,-1.320440147,55.54568772,-925.4358071
IsleOfMay,-1.62054018,55.55402373,-52.2002424
IsleOfMay,-1.612204068,55.55402373,-60.33246955
IsleOfMay,-1.603867956,55.55402373,-69.31117392
IsleOfMay,-1.595531844,55.55402373,-79.16412839
IsleOfMay,-1.587195732,55.55402373,-89.91894226
IsleOfMay,-1.57885962,55.55402373,-101.60469
IsleOfMay,-1.570523508,55.55402373,-114.2488252
IsleOfMay,-1.562187396,55.55402373,-127.8773148
IsleOfMay,-1.553851284,55.55402373,-142.5126156
IsleOfMay,-1.545515172,55.55402373,-158.1697667
IsleOfMay,-1.53717906,55.55402373,-174.8570405
IsleOfMay,-1.528842948,55.55402373,-192.5776866
IsleOfMay,-1.520506836,55.55402373,-211.331765
IsleOfMay,-1.512170724,55.55402373,-231.1186922
IsleOfMay,-1.503834612,55.55402373,-251.9396074
IsleOfMay,-1.495498499,55.55402373,-273.7989139
IsleOfMay,-1.487162387,55.55402373,-296.6960192
IsleOfMay,-1.478826275,55.55402373,-320.6097979
IsleOfMay,-1.470490163,55.55402373,-345.5138257
IsleOfMay,-1.462154051,55.55402373,-371.3841357
IsleOfMay,-1.453817939,55.55402373,-398.1963139
IsleOfMay,-1.445481827,55.55402373,-425.920436
IsleOfMay,-1.437145715,55.55402373,-454.5186898
IsleOfMay,-1.428809603,55.55402373,-483.9503166
IsleOfMay,-1.420473491,55.55402373,-514.1758362
IsleOfMay,-1.412137379,55.55402373,-545.1578849
IsleOfMay,-1.403801267,55.55402373,-576.861777
IsleOfMay,-1.395465155,55.55402373,-609.2573943
IsleOfMay,-1.387129043,55.55402373,-642.3170198
IsleOfMay,-1.378792931,55.55402373,-676.0027759
IsleOfMay,-1.370456819,55.55402373,-710.2630755
IsleOfMay,-1.362120707,55.55402373,-745.035845
IsleOfMay,-1.353784595,55.55402373,-780.2586529
IsleOfMay,-1.345448483,55.55402373,-815.8704406
IsleOfMay,-1.337112371,55.55402373,-851.8104038
IsleOfMay,-1.328776259,55.55402373,-888.0183871
IsleOfMay,-1.320440147,55.55402373,-924.4354933
IsleOfMay,-1.312104035,55.55402373,-961.0041657
IsleOfMay,-1.303767923,55.55402373,-997.6680761
IsleOfMay,-1.628876292,55.56235973,-42.47104172
IsleOfMay,-1.62054018,55.56235973,-49.69210824
IsleOfMay,-1.612204068,55.56235973,-57.71149413
IsleOfMay,-1.603867956,55.56235973,-66.57952432
IsleOfMay,-1.595531844,55.56235973,-76.32750171
IsleOfMay,-1.587195732,55.56235973,-86.98490632
IsleOfMay,-1.57885962,55.56235973,-98.58447067
IsleOfMay,-1.570523508,55.56235973,-111.1525922
IsleOfMay,-1.562187396,55.56235973,-124.7165431
IsleOfMay,-1.553851284,55.56235973,-139.3025759
IsleOfMay,-1.545515172,55.56235973,-154.9240729
IsleOfMay,-1.53717906,55.56235973,-171.5878631
IsleOfMay,-1.528842948,55.56235973,-189.2952011
IsleOfMay,-1.520506836,55.56235973,-208.0436359
IsleOfMay,-1.512170724,55.56235973,-227.8309648
IsleOfMay,-1.503834612,55.56235973,-248.6568803
IsleOfMay,-1.495498499,55.56235973,-270.5215558
IsleOfMay,-1.487162387,55.56235973,-293.419764
IsleOfMay,-1.478826275,55.56235973,-317.3358666
IsleOfMay,-1.470490163,55.56235973,-342.2479986
IsleOfMay,-1.462154051,55.56235973,-368.1334957
IsleOfMay,-1.453817939,55.56235973,-394.9712503
IsleOfMay,-1.445481827,55.56235973,-422.7367159
IsleOfMay,-1.437145715,55.56235973,-451.3902051
IsleOfMay,-1.428809603,55.56235973,-480.8897346
IsleOfMay,-1.420473491,55.56235973,-511.1963403
IsleOfMay,-1.412137379,55.56235973,-542.2729111
IsleOfMay,-1.403801267,55.56235973,-574.0842897
IsleOfMay,-1.395465155,55.56235973,-606.5999485
IsleOfMay,-1.387129043,55.56235973,-639.7986427
IsleOfMay,-1.378792931,55.56235973,-673.6424866
