Site,Longitude,Latitude,Var1
IsleOfMay,-1.787262421,55.75408785,-138.2966682
IsleOfMay,-1.778926309,55.75408785,-138.7978889
IsleOfMay,-1.770590197,55.75408785,-139.1572567
IsleOfMay,-1.762254085,55.75408785,-139.3770978
IsleOfMay,-1.753917973,55.75408785,-139.458793
IsleOfMay,-1.745581861,55.75408785,-139.4119234
IsleOfMay,-1.737245749,55.75408785,-139.2470012
IsleOfMay,-1.728909637,55.75408785,-138.9729454
IsleOfMay,-1.720573525,55.75408785,-138.5967638
IsleOfMay,-1.712237412,55.75408785,-138.1244285
IsleOfMay,-1.98732911,55.76242385,-94.27312942
IsleOfMay,-1.978992998,55.76242385,-96.42849451
IsleOfMay,-1.970656886,55.76242385,-98.60331325
IsleOfMay,-1.962320774,55.76242385,-100.7909424
IsleOfMay,-1.953984662,55.76242385,-102.9843789
IsleOfMay,-1.94564855,55.76242385,-105.1763037
IsleOfMay,-1.937312437,55.76242385,-107.3591234
IsleOfMay,-1.928976325,55.76242385,-109.5250142
IsleOfMay,-1.920640213,55.76242385,-111.6659653
IsleOfMay,-1.912304101,55.76242385,-113.7737938
IsleOfMay,-1.903967989,55.76242385,-115.8400853
IsleOfMay,-1.895631877,55.76242385,-117.8560289
IsleOfMay,-1.887295765,55.76242385,-119.8128288
IsleOfMay,-1.878959653,55.76242385,-121.7028003
IsleOfMay,-1.870623541,55.76242385,-123.5182551
IsleOfMay,-1.862287429,55.76242385,-125.2510902
IsleOfMay,-1.853951317,55.76242385,-126.8929883
IsleOfMay,-1.845615205,55.76242385,-128.4355132
IsleOfMay,-1.837279093,55.76242385,-129.8700266
IsleOfMay,-1.828942981,55.76242385,-131.187575
IsleOfMay,-1.820606869,55.76242385,-132.3793007
IsleOfMay,-1.812270757,55.76242385,-133.4382589
IsleOfMay,-1.803934645,55.76242385,-134.3614392
IsleOfMay,-1.795598533,55.76242385,-135.146732
IsleOfMay,-1.787262421,55.76242385,-135.7922326
IsleOfMay,-1.778926309,55.76242385,-136.2965069
IsleOfMay,-1.770590197,55.76242385,-136.6584459
IsleOfMay,-1.762254085,55.76242385,-136.878185
IsleOfMay,-1.753917973,55.76242385,-136.9595583
IsleOfMay,-1.745581861,55.76242385,-136.9082263
IsleOfMay,-1.737245749,55.76242385,-136.7371415
IsleOfMay,-1.728909637,55.76242385,-136.4554647
IsleOfMay,-1.720573525,55.76242385,-136.0701223
IsleOfMay,-1.712237412,55.76242385,-135.5870226
IsleOfMay,-1.7039013,55.76242385,-135.0115375
IsleOfMay,-1.995665222,55.77075986,-89.31084819
IsleOfMay,-1.98732911,55.77075986,-91.44813688
IsleOfMay,-1.978992998,55.77075986,-93.61265678
IsleOfMay,-1.970656886,55.77075986,-95.79793505
IsleOfMay,-1.962320774,55.77075986,-97.99708385
IsleOfMay,-1.953984662,55.77075986,-100.2028644
IsleOfMay,-1.94564855,55.77075986,-102.4077505
IsleOfMay,-1.937312437,55.77075986,-104.6039818
IsleOfMay,-1.928976325,55.77075986,-106.7836044
IsleOfMay,-1.920640213,55.77075986,-108.9384939
IsleOfMay,-1.912304101,55.77075986,-111.0603505
IsleOfMay,-1.903967989,55.77075986,-113.1406624
IsleOfMay,-1.895631877,55.77075986,-115.1707152
IsleOfMay,-1.887295765,55.77075986,-117.1418659
IsleOfMay,-1.878959653,55.77075986,-119.045813
