Site,Longitude,Latitude,Var1
IsleOfMay,-1.787262421,55.74575184,-113.619924
IsleOfMay,-1.778926309,55.74575184,-113.8947456
IsleOfMay,-1.770590197,55.74575184,-114.0261871
IsleOfMay,-1.762254085,55.74575184,-114.019849
IsleOfMay,-1.753917973,55.74575184,-113.8799576
IsleOfMay,-1.745581861,55.74575184,-113.6141042
IsleOfMay,-1.737245749,55.74575184,-113.2312083
IsleOfMay,-1.728909637,55.74575184,-112.7393699
IsleOfMay,-1.98732911,55.75408785,-75.33014855
IsleOfMay,-1.978992998,55.75408785,-77.28660381
IsleOfMay,-1.970656886,55.75408785,-79.25928733
IsleOfMay,-1.962320774,55.75408785,-81.24182075
IsleOfMay,-1.953984662,55.75408785,-83.22745844
IsleOfMay,-1.94564855,55.75408785,-85.20911256
IsleOfMay,-1.937312437,55.75408785,-87.17937714
IsleOfMay,-1.928976325,55.75408785,-89.13056956
IsleOfMay,-1.920640213,55.75408785,-91.0548059
IsleOfMay,-1.912304101,55.75408785,-92.94406094
IsleOfMay,-1.903967989,55.75408785,-94.79013207
IsleOfMay,-1.895631877,55.75408785,-96.58438597
IsleOfMay,-1.887295765,55.75408785,-98.31750925
IsleOfMay,-1.878959653,55.75408785,-99.98286999
IsleOfMay,-1.870623541,55.75408785,-101.5731601
IsleOfMay,-1.862287429,55.75408785,-103.0806308
IsleOfMay,-1.853951317,55.75408785,-104.4973143
IsleOfMay,-1.845615205,55.75408785,-105.8150164
IsleOfMay,-1.837279093,55.75408785,-107.0252071
IsleOfMay,-1.828942981,55.75408785,-108.1190066
IsleOfMay,-1.820606869,55.75408785,-109.087459
IsleOfMay,-1.812270757,55.75408785,-109.921657
IsleOfMay,-1.803934645,55.75408785,-110.6199664
IsleOfMay,-1.795598533,55.75408785,-111.1798054
IsleOfMay,-1.787262421,55.75408785,-111.5991086
IsleOfMay,-1.778926309,55.75408785,-111.8762104
IsleOfMay,-1.770590197,55.75408785,-112.0102611
IsleOfMay,-1.762254085,55.75408785,-112.0036079
IsleOfMay,-1.753917973,55.75408785,-111.8576526
IsleOfMay,-1.745581861,55.75408785,-111.5819964
IsleOfMay,-1.737245749,55.75408785,-111.1871717
IsleOfMay,-1.728909637,55.75408785,-110.6821168
IsleOfMay,-1.720573525,55.75408785,-110.0738587
IsleOfMay,-1.712237412,55.75408785,-109.3683882
IsleOfMay,-1.98732911,55.76242385,-72.97955219
IsleOfMay,-1.978992998,55.76242385,-74.94471696
IsleOfMay,-1.970656886,55.76242385,-76.92748403
IsleOfMay,-1.962320774,55.76242385,-78.92124418
IsleOfMay,-1.953984662,55.76242385,-80.91902793
IsleOfMay,-1.94564855,55.76242385,-82.91354919
IsleOfMay,-1.937312437,55.76242385,-84.8972471
IsleOfMay,-1.928976325,55.76242385,-86.86232997
IsleOfMay,-1.920640213,55.76242385,-88.80081847
